No.;Fecha inicial corte;Fecha final corte;Departamento;Municipio;Comunidad (Si aplica);Clasificacion;Tema;Subtema;Tipo de dato (medida);No. De personas/porcentaje/eventos;No. De mujeres mayores de edad;No. De hombres mayores de edad;No. De mujeres menores de edad;No. De hombres menores de edad;Madres gestantes;Grupo etnico;Si es indigena indique pueblo;Texto descriptivo;Link informacion;Link Registro fotografico;Observacion
328;6/03/20;29/08/21;BOYACA;TOCA;No indica;Analisis situacional;COVID 19;Contagio;Numero;397;208;168;6;15;No indica;No indica;No indica;En el municipio de TOCA se tiene un total de Contagio 397;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
329;6/03/20;29/08/21;BOYACA;TOGUI;No indica;Analisis situacional;COVID 19;Contagio;Numero;87;48;31;6;2;No indica;No indica;No indica;En el municipio de TOGUI se tiene un total de Contagio 87;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
330;6/03/20;29/08/21;BOYACA;TOPAGA;No indica;Analisis situacional;COVID 19;Contagio;Numero;159;73;75;4;7;No indica;No indica;No indica;En el municipio de TOPAGA se tiene un total de Contagio 159;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
331;6/03/20;29/08/21;BOYACA;TOTA;No indica;Analisis situacional;COVID 19;Contagio;Numero;109;63;46;0;0;No indica;No indica;No indica;En el municipio de TOTA se tiene un total de Contagio 109;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
332;6/03/20;29/08/21;BOYACA;TUNJA;No indica;Analisis situacional;COVID 19;Contagio;Numero;29295;14038;12618;1270;1369;No indica;No indica;No indica;En el municipio de TUNJA se tiene un total de Contagio 29295;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
333;6/03/20;29/08/21;BOYACA;TUNUNGUA;No indica;Analisis situacional;COVID 19;Contagio;Numero;38;15;20;1;2;No indica;No indica;No indica;En el municipio de TUNUNGUA se tiene un total de Contagio 38;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
334;6/03/20;29/08/21;BOYACA;TURMEQUE;No indica;Analisis situacional;COVID 19;Contagio;Numero;166;74;74;8;10;No indica;No indica;No indica;En el municipio de TURMEQUE se tiene un total de Contagio 166;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
335;6/03/20;29/08/21;BOYACA;TUTA;No indica;Analisis situacional;COVID 19;Contagio;Numero;408;205;171;23;9;No indica;No indica;No indica;En el municipio de TUTA se tiene un total de Contagio 408;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
336;6/03/20;29/08/21;BOYACA;TUTAZA;No indica;Analisis situacional;COVID 19;Contagio;Numero;40;21;17;1;1;No indica;No indica;No indica;En el municipio de TUTAZA se tiene un total de Contagio 40;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
337;6/03/20;29/08/21;BOYACA;UMBITA;No indica;Analisis situacional;COVID 19;Contagio;Numero;166;76;71;7;12;No indica;No indica;No indica;En el municipio de UMBITA se tiene un total de Contagio 166;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
338;6/03/20;29/08/21;BOYACA;VENTAQUEMADA;No indica;Analisis situacional;COVID 19;Contagio;Numero;353;175;149;10;19;No indica;No indica;No indica;En el municipio de VENTAQUEMADA se tiene un total de Contagio 353;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
339;6/03/20;29/08/21;BOYACA;VILLA DE LEYVA;No indica;Analisis situacional;COVID 19;Contagio;Numero;1253;657;511;43;42;No indica;No indica;No indica;En el municipio de VILLA DE LEYVA se tiene un total de Contagio 1253;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
340;6/03/20;29/08/21;BOYACA;VIRACACHA;No indica;Analisis situacional;COVID 19;Contagio;Numero;48;21;16;6;5;No indica;No indica;No indica;En el municipio de VIRACACHA se tiene un total de Contagio 48;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
341;6/03/20;29/08/21;BOYACA;ZETAQUIRA;No indica;Analisis situacional;COVID 19;Contagio;Numero;87;44;38;4;1;No indica;No indica;No indica;En el municipio de ZETAQUIRA se tiene un total de Contagio 87;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
342;6/03/20;29/08/21;CALDAS;AGUADAS;No indica;Analisis situacional;COVID 19;Contagio;Numero;703;300;368;25;10;No indica;No indica;No indica;En el municipio de AGUADAS se tiene un total de Contagio 703;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
343;6/03/20;29/08/21;CALDAS;ANSERMA;No indica;Analisis situacional;COVID 19;Contagio;Numero;1243;557;616;35;35;No indica;No indica;No indica;En el municipio de ANSERMA se tiene un total de Contagio 1243;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
344;6/03/20;29/08/21;CALDAS;ARANZAZU;No indica;Analisis situacional;COVID 19;Contagio;Numero;371;202;157;9;3;No indica;No indica;No indica;En el municipio de ARANZAZU se tiene un total de Contagio 371;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
345;6/03/20;29/08/21;CALDAS;Anserma;No indica;Analisis situacional;COVID 19;Contagio;Numero;1;0;1;0;0;No indica;No indica;No indica;En el municipio de Anserma se tiene un total de Contagio 1;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
346;6/03/20;29/08/21;CALDAS;BELALCAZAR;No indica;Analisis situacional;COVID 19;Contagio;Numero;322;149;155;11;7;No indica;No indica;No indica;En el municipio de BELALCAZAR se tiene un total de Contagio 322;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
347;6/03/20;29/08/21;CALDAS;CHINCHINA;No indica;Analisis situacional;COVID 19;Contagio;Numero;4368;2047;1976;208;137;No indica;No indica;No indica;En el municipio de CHINCHINA se tiene un total de Contagio 4368;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
348;6/03/20;29/08/21;CALDAS;FILADELFIA;No indica;Analisis situacional;COVID 19;Contagio;Numero;410;194;184;20;12;No indica;No indica;No indica;En el municipio de FILADELFIA se tiene un total de Contagio 410;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
349;6/03/20;29/08/21;CALDAS;LA DORADA;No indica;Analisis situacional;COVID 19;Contagio;Numero;5699;2616;2588;260;235;No indica;No indica;No indica;En el municipio de LA DORADA se tiene un total de Contagio 5699;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
350;6/03/20;29/08/21;CALDAS;LA MERCED;No indica;Analisis situacional;COVID 19;Contagio;Numero;152;68;74;5;5;No indica;No indica;No indica;En el municipio de LA MERCED se tiene un total de Contagio 152;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
351;6/03/20;29/08/21;CALDAS;MANIZALES;No indica;Analisis situacional;COVID 19;Contagio;Numero;68960;34891;28852;2670;2547;No indica;No indica;No indica;En el municipio de MANIZALES se tiene un total de Contagio 68960;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
352;6/03/20;29/08/21;CALDAS;MANZANARES;No indica;Analisis situacional;COVID 19;Contagio;Numero;838;413;345;42;38;No indica;No indica;No indica;En el municipio de MANZANARES se tiene un total de Contagio 838;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
353;6/03/20;29/08/21;CALDAS;MARMATO;No indica;Analisis situacional;COVID 19;Contagio;Numero;671;223;417;16;15;No indica;No indica;No indica;En el municipio de MARMATO se tiene un total de Contagio 671;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
354;6/03/20;29/08/21;CALDAS;MARQUETALIA;No indica;Analisis situacional;COVID 19;Contagio;Numero;590;276;251;29;34;No indica;No indica;No indica;En el municipio de MARQUETALIA se tiene un total de Contagio 590;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
355;6/03/20;29/08/21;CALDAS;MARULANDA;No indica;Analisis situacional;COVID 19;Contagio;Numero;126;64;43;13;6;No indica;No indica;No indica;En el municipio de MARULANDA se tiene un total de Contagio 126;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
356;6/03/20;29/08/21;CALDAS;NEIRA;No indica;Analisis situacional;COVID 19;Contagio;Numero;974;489;413;32;40;No indica;No indica;No indica;En el municipio de NEIRA se tiene un total de Contagio 974;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
357;6/03/20;29/08/21;CALDAS;NORCASIA;No indica;Analisis situacional;COVID 19;Contagio;Numero;302;144;134;10;14;No indica;No indica;No indica;En el municipio de NORCASIA se tiene un total de Contagio 302;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
358;6/03/20;29/08/21;CALDAS;PACORA;No indica;Analisis situacional;COVID 19;Contagio;Numero;882;363;402;69;48;No indica;No indica;No indica;En el municipio de PACORA se tiene un total de Contagio 882;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
359;6/03/20;29/08/21;CALDAS;PALESTINA;No indica;Analisis situacional;COVID 19;Contagio;Numero;496;225;244;12;15;No indica;No indica;No indica;En el municipio de PALESTINA se tiene un total de Contagio 496;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
360;6/03/20;29/08/21;CALDAS;PENSILVANIA;No indica;Analisis situacional;COVID 19;Contagio;Numero;676;309;335;14;18;No indica;No indica;No indica;En el municipio de PENSILVANIA se tiene un total de Contagio 676;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
361;6/03/20;29/08/21;CALDAS;Pensilvania;No indica;Analisis situacional;COVID 19;Contagio;Numero;1;0;1;0;0;No indica;No indica;No indica;En el municipio de Pensilvania se tiene un total de Contagio 1;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
362;6/03/20;29/08/21;CALDAS;RIOSUCIO;No indica;Analisis situacional;COVID 19;Contagio;Numero;1441;609;774;24;34;No indica;No indica;No indica;En el municipio de RIOSUCIO se tiene un total de Contagio 1441;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
363;6/03/20;29/08/21;CALDAS;RISARALDA;No indica;Analisis situacional;COVID 19;Contagio;Numero;316;165;137;6;8;No indica;No indica;No indica;En el municipio de RISARALDA se tiene un total de Contagio 316;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
364;6/03/20;29/08/21;CALDAS;SALAMINA;No indica;Analisis situacional;COVID 19;Contagio;Numero;597;268;301;15;13;No indica;No indica;No indica;En el municipio de SALAMINA se tiene un total de Contagio 597;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
365;6/03/20;29/08/21;CALDAS;SAMANA;No indica;Analisis situacional;COVID 19;Contagio;Numero;559;266;241;27;25;No indica;No indica;No indica;En el municipio de SAMANA se tiene un total de Contagio 559;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
366;6/03/20;29/08/21;CALDAS;SAN JOSE;No indica;Analisis situacional;COVID 19;Contagio;Numero;147;62;71;8;6;No indica;No indica;No indica;En el municipio de SAN JOSE se tiene un total de Contagio 147;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
367;6/03/20;29/08/21;CALDAS;SUPIA;No indica;Analisis situacional;COVID 19;Contagio;Numero;1276;558;671;23;24;No indica;No indica;No indica;En el municipio de SUPIA se tiene un total de Contagio 1276;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
368;6/03/20;29/08/21;CALDAS;VICTORIA;No indica;Analisis situacional;COVID 19;Contagio;Numero;233;121;105;3;4;No indica;No indica;No indica;En el municipio de VICTORIA se tiene un total de Contagio 233;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
369;6/03/20;29/08/21;CALDAS;VILLAMARIA;No indica;Analisis situacional;COVID 19;Contagio;Numero;6545;3322;2652;265;306;No indica;No indica;No indica;En el municipio de VILLAMARIA se tiene un total de Contagio 6545;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
370;6/03/20;29/08/21;CALDAS;VITERBO;No indica;Analisis situacional;COVID 19;Contagio;Numero;904;430;387;42;45;No indica;No indica;No indica;En el municipio de VITERBO se tiene un total de Contagio 904;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
371;6/03/20;29/08/21;CAQUETA;ALBANIA;No indica;Analisis situacional;COVID 19;Contagio;Numero;239;107;117;8;7;No indica;No indica;No indica;En el municipio de ALBANIA se tiene un total de Contagio 239;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
372;6/03/20;29/08/21;CAQUETA;BELEN DE LOS ANDAQUIES;No indica;Analisis situacional;COVID 19;Contagio;Numero;290;134;134;13;9;No indica;No indica;No indica;En el municipio de BELEN DE LOS ANDAQUIES se tiene un total de Contagio 290;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
373;6/03/20;29/08/21;CAQUETA;CARTAGENA DEL CHAIRA;No indica;Analisis situacional;COVID 19;Contagio;Numero;827;356;376;59;36;No indica;No indica;No indica;En el municipio de CARTAGENA DEL CHAIRA se tiene un total de Contagio 827;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
374;6/03/20;29/08/21;CAQUETA;CURILLO;No indica;Analisis situacional;COVID 19;Contagio;Numero;191;77;107;6;1;No indica;No indica;No indica;En el municipio de CURILLO se tiene un total de Contagio 191;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
375;6/03/20;29/08/21;CAQUETA;EL DONCELLO;No indica;Analisis situacional;COVID 19;Contagio;Numero;682;337;304;27;14;No indica;No indica;No indica;En el municipio de EL DONCELLO se tiene un total de Contagio 682;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
376;6/03/20;29/08/21;CAQUETA;EL PAUJIL;No indica;Analisis situacional;COVID 19;Contagio;Numero;396;191;176;16;13;No indica;No indica;No indica;En el municipio de EL PAUJIL se tiene un total de Contagio 396;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
377;6/03/20;29/08/21;CAQUETA;FLORENCIA;No indica;Analisis situacional;COVID 19;Contagio;Numero;16402;7454;7760;612;576;No indica;No indica;No indica;En el municipio de FLORENCIA se tiene un total de Contagio 16402;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
378;6/03/20;29/08/21;CAQUETA;LA MONTANITA;No indica;Analisis situacional;COVID 19;Contagio;Numero;300;142;140;10;8;No indica;No indica;No indica;En el municipio de LA MONTANITA se tiene un total de Contagio 300;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
379;6/03/20;29/08/21;CAQUETA;MILAN;No indica;Analisis situacional;COVID 19;Contagio;Numero;158;58;82;8;10;No indica;No indica;No indica;En el municipio de MILAN se tiene un total de Contagio 158;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
380;6/03/20;29/08/21;CAQUETA;MORELIA;No indica;Analisis situacional;COVID 19;Contagio;Numero;125;60;57;6;2;No indica;No indica;No indica;En el municipio de MORELIA se tiene un total de Contagio 125;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
381;6/03/20;29/08/21;CAQUETA;PUERTO RICO;No indica;Analisis situacional;COVID 19;Contagio;Numero;659;292;323;22;22;No indica;No indica;No indica;En el municipio de PUERTO RICO se tiene un total de Contagio 659;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
382;6/03/20;29/08/21;CAQUETA;SAN JOSE DEL FRAGUA;No indica;Analisis situacional;COVID 19;Contagio;Numero;295;146;128;14;7;No indica;No indica;No indica;En el municipio de SAN JOSE DEL FRAGUA se tiene un total de Contagio 295;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
383;6/03/20;29/08/21;CAQUETA;SAN VICENTE DEL CAGUAN;No indica;Analisis situacional;COVID 19;Contagio;Numero;1682;731;836;65;50;No indica;No indica;No indica;En el municipio de SAN VICENTE DEL CAGUAN se tiene un total de Contagio 1682;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
384;6/03/20;29/08/21;CAQUETA;SOLANO;No indica;Analisis situacional;COVID 19;Contagio;Numero;177;79;96;1;1;No indica;No indica;No indica;En el municipio de SOLANO se tiene un total de Contagio 177;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
385;6/03/20;29/08/21;CAQUETA;SOLITA;No indica;Analisis situacional;COVID 19;Contagio;Numero;89;45;40;3;1;No indica;No indica;No indica;En el municipio de SOLITA se tiene un total de Contagio 89;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
386;6/03/20;29/08/21;CAQUETA;VALPARAISO;No indica;Analisis situacional;COVID 19;Contagio;Numero;159;68;80;7;4;No indica;No indica;No indica;En el municipio de VALPARAISO se tiene un total de Contagio 159;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
387;6/03/20;29/08/21;CASANARE;AGUAZUL;No indica;Analisis situacional;COVID 19;Contagio;Numero;2536;1124;1203;102;107;No indica;No indica;No indica;En el municipio de AGUAZUL se tiene un total de Contagio 2536;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
388;6/03/20;29/08/21;CASANARE;CHAMEZA;No indica;Analisis situacional;COVID 19;Contagio;Numero;159;64;73;11;11;No indica;No indica;No indica;En el municipio de CHAMEZA se tiene un total de Contagio 159;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
389;6/03/20;29/08/21;CASANARE;HATO COROZAL;No indica;Analisis situacional;COVID 19;Contagio;Numero;401;210;148;26;17;No indica;No indica;No indica;En el municipio de HATO COROZAL se tiene un total de Contagio 401;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
390;6/03/20;29/08/21;CASANARE;LA SALINA;No indica;Analisis situacional;COVID 19;Contagio;Numero;35;13;16;5;1;No indica;No indica;No indica;En el municipio de LA SALINA se tiene un total de Contagio 35;https://www.datos.gov.co/Salud-y-Protecci-n-Social/Casos-positivos-de-COVID-19-en-Colombia/gt2j-8ykr;No aplica;
